GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description,Direction,Significant
55105,0.427,0.258,0.0935,1.131961,0.1058404,739.01,GPATCH2,G-patch domain containing 2,NS,False
83890,0.427,0.258,0.1102,-1.131957,-0.1247892,403.62,SPATA9,spermatogenesis associated 9,NS,False
222584,0.427,0.258,0.0662,-1.131994,-0.0749795,634.93,FAM83B,family with sequence similarity 83 member B,NS,False
105372621,0.427,0.258,0.3893,1.131963,0.4406595,16.48,LOC105372621,uncharacterized LOC105372621,NS,False
284739,0.427,0.258,0.1994,1.131826,0.2257238,74.09,C20orf204,chromosome 20 open reading frame 204,NS,False
100302652,0.427,0.258,0.0748,-1.131725,-0.0846751,314.53,GPR75-ASB3,GPR75-ASB3 readthrough,NS,False
90342,0.427,0.258,0.1804,1.131652,0.2041847,142.03,FER1L5,fer-1 like family member 5,NS,False
51384,0.427,0.258,0.1724,1.131697,0.195103,6153.16,WNT16,Wnt family member 16,NS,False
55188,0.427,0.258,0.0832,1.131558,0.0941833,1104.15,RIC8B,RIC8 guanine nucleotide exchange factor B,NS,False
57613,0.427,0.258,0.1286,-1.131441,-0.1455492,999.79,FAM234B,family with sequence similarity 234 member B,NS,False
60485,0.427,0.258,0.068,-1.131327,-0.0768838,1913.63,SAV1,salvador family WW domain containing protein 1,NS,False
57513,0.427,0.258,0.05,1.131157,0.0565547,1495.25,CASKIN2,CASK interacting protein 2,NS,False
9498,0.427,0.258,0.4969,1.131102,0.5620748,316.96,SLC4A8,solute carrier family 4 member 8,NS,False
847,0.427,0.258,0.1077,1.131022,0.1217909,2835.43,CAT,catalase,NS,False
200197,0.427,0.258,0.1567,-1.130475,-0.1771732,119.34,TMEM51-AS1,TMEM51 antisense RNA 1,NS,False
100874069,0.427,0.258,0.3414,1.130437,0.3859657,11.76,STK24-AS1,STK24 antisense RNA 1,NS,False
9667,0.427,0.258,0.0892,1.130469,0.1007885,3214.28,SAFB2,scaffold attachment factor B2,NS,False
85313,0.427,0.258,0.107,-1.129966,-0.1208917,1435.15,PPIL4,peptidylprolyl isomerase like 4,NS,False
7425,0.427,0.259,0.3092,-1.12992,-0.3494195,2166.19,VGF,VGF nerve growth factor inducible,NS,False
9960,0.427,0.258,0.1331,-1.130004,-0.1504207,1775.87,USP3,ubiquitin specific peptidase 3,NS,False
1796,0.428,0.259,0.0684,1.12957,0.0772741,690.11,DOK1,docking protein 1,NS,False
441024,0.428,0.259,0.118,1.129522,0.1332835,508.7,MTHFD2L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like,NS,False
9415,0.428,0.259,0.1707,-1.129393,-0.1927319,538.94,FADS2,fatty acid desaturase 2,NS,False
105371954,0.428,0.259,0.2583,1.129324,0.2917578,27.85,LOC105371954,uncharacterized LOC105371954,NS,False
57606,0.428,0.259,0.0749,-1.128908,-0.0845269,1999.87,SLAIN2,SLAIN motif family member 2,NS,False
6947,0.428,0.259,0.2538,-1.128946,-0.2865434,24.35,TCN1,transcobalamin 1,NS,False
127253,0.428,0.259,0.0823,1.128754,0.0929471,1572.53,TYW3,tRNA-yW synthesizing protein 3 homolog,NS,False
114041,0.428,0.259,0.2811,1.128732,0.3172817,25.04,B3GALT5-AS1,B3GALT5 antisense RNA 1,NS,False
100616318,0.428,0.259,0.1805,1.128538,0.2036553,72.5,MIR4664,microRNA 4664,NS,False
23499,0.428,0.259,0.0641,1.128427,0.0723,9408.58,MACF1,microtubule actin crosslinking factor 1,NS,False
152185,0.428,0.259,0.1183,-1.128228,-0.1334976,769.34,SPICE1,spindle and centriole associated protein 1,NS,False
128497,0.428,0.259,0.2875,1.128165,0.3243203,17.01,SPATA25,spermatogenesis associated 25,NS,False
23143,0.428,0.259,0.0642,1.128028,0.0724222,1103.81,LRCH1,leucine rich repeats and calponin homology domain containing 1,NS,False
114883,0.428,0.259,0.0612,1.127928,0.069059,2912.42,OSBPL9,oxysterol binding protein like 9,NS,False
401585,0.428,0.259,0.2697,1.127821,0.3041614,18.85,LINC02595,long intergenic non-protein coding RNA 2595,NS,False
105369370,0.428,0.259,0.1736,-1.127583,-0.1958027,970.47,LOC105369370,uncharacterized LOC105369370,NS,False
7405,0.428,0.259,0.0743,-1.127671,-0.0837339,522.42,UVRAG,UV radiation resistance associated,NS,False
23584,0.428,0.259,0.2816,1.127575,0.317566,30.5,VSIG2,V-set and immunoglobulin domain containing 2,NS,False
6386,0.428,0.26,0.0609,1.127477,0.0686632,4712.74,SDCBP,syndecan binding protein,NS,False
105375434,0.429,0.26,0.2596,-1.127124,-0.2925538,25.52,LOC105375434,uncharacterized LOC105375434,NS,False
27115,0.429,0.26,0.2281,-1.127027,-0.2570911,62.18,PDE7B,phosphodiesterase 7B,NS,False
109864273,0.429,0.26,0.205,-1.126721,-0.231012,1127.29,RNA18SN4,"RNA, 18S pre-ribosomal N4",NS,False
204851,0.429,0.26,0.3803,-1.126468,-0.4284375,2554.99,HIPK1,homeodomain interacting protein kinase 1,NS,False
84924,0.429,0.26,0.0971,-1.126173,-0.1093626,240.48,ZNF566,zinc finger protein 566,NS,False
1549,0.429,0.26,0.2917,-1.125797,-0.3283723,15.08,CYP2A7,cytochrome P450 family 2 subfamily A member 7,NS,False
105376866,0.429,0.26,0.3948,-1.125589,-0.4443418,14.81,LOC105376866,replaced by ID 57534,NS,False
286256,0.43,0.26,0.1988,1.125304,0.2237248,90.58,LCN12,lipocalin 12,NS,False
100008588,0.43,0.26,0.1969,-1.125278,-0.2215896,2740.94,RNA18SN5,"RNA, 18S ribosomal N5",NS,False
101927612,0.43,0.261,0.1336,-1.124918,-0.1502711,81.44,RNF139-DT,RNF139 divergent transcript,NS,False
4239,0.43,0.261,0.263,-1.124536,-0.2957709,26.81,MFAP4,microfibril associated protein 4,NS,False
117289,0.43,0.261,0.2083,-1.124459,-0.234243,29.89,TAGAP,T cell activation RhoGTPase activating protein,NS,False
25915,0.43,0.261,0.0529,1.12429,0.0594409,1388.7,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,NS,False
5876,0.43,0.261,0.097,-1.124101,-0.1090236,4599.3,RABGGTB,Rab geranylgeranyltransferase subunit beta,NS,False
6689,0.43,0.261,0.4612,1.124153,0.518444,24.62,SPIB,Spi-B transcription factor,NS,False
7576,0.43,0.261,0.1798,-1.124184,-0.2021421,623.95,ZNF28,zinc finger protein 28,NS,False
100507487,0.43,0.261,0.1957,-1.124023,-0.2199694,41.85,LINC02615,long intergenic non-protein coding RNA 2615,NS,False
6205,0.43,0.261,0.059,1.123978,0.0663344,25757.8,RPS11,ribosomal protein S11,NS,False
440435,0.43,0.261,0.2136,-1.123874,-0.2400478,43.88,GPR179,G protein-coupled receptor 179,NS,False
107984002,0.43,0.261,0.4166,1.1237,0.4681731,10.19,LINC02646,long intergenic non-protein coding RNA 2646,NS,False
81576,0.43,0.261,0.0506,1.123627,0.0568375,981.77,YJU2B,YJU2 splicing factor homolog B,NS,False
7975,0.43,0.261,0.1448,-1.123277,-0.1626387,1712.36,MAFK,MAF bZIP transcription factor K,NS,False
80757,0.43,0.261,0.1294,1.123313,0.1453086,235.68,TMEM121,transmembrane protein 121,NS,False
7692,0.431,0.261,0.0542,-1.123173,-0.0608859,845.15,ZNF133,zinc finger protein 133,NS,False
101926918,0.431,0.261,0.2216,1.122961,0.2488712,59.99,GTF2IP12,general transcription factor IIi pseudogene 12,NS,False
100422860,0.431,0.262,0.1722,1.122364,0.1933012,46.54,MIR4292,microRNA 4292,NS,False
20,0.431,0.262,0.0829,-1.122296,-0.0930068,9130.13,ABCA2,ATP binding cassette subfamily A member 2,NS,False
54531,0.431,0.262,0.044,1.12242,0.0493547,1133.52,MIER2,MIER family member 2,NS,False
637,0.431,0.262,0.0957,1.122277,0.107364,1242.23,BID,BH3 interacting domain death agonist,NS,False
90459,0.431,0.262,0.0842,1.122152,0.094463,3550.89,ERI1,exoribonuclease 1,NS,False
6400,0.431,0.262,0.1099,-1.121962,-0.1232488,3037.02,SEL1L,SEL1L adaptor subunit of ERAD E3 ubiquitin ligase,NS,False
51347,0.431,0.262,0.0807,1.121877,0.0905715,650.29,TAOK3,TAO kinase 3,NS,False
112268254,0.431,0.262,0.1304,-1.121644,-0.1462988,292.05,LOC112268254,,NS,False
163786,0.432,0.262,0.1032,-1.121082,-0.1157481,929.46,SASS6,SAS-6 centriolar assembly protein,NS,False
440730,0.432,0.262,0.3756,1.120969,0.4210333,10.26,TRIM67,tripartite motif containing 67,NS,False
9445,0.432,0.262,0.044,1.121072,0.0493037,3552.48,ITM2B,integral membrane protein 2B,NS,False
5046,0.432,0.262,0.1366,-1.121006,-0.1531768,415.42,PCSK6,proprotein convertase subtilisin/kexin type 6,NS,False
4296,0.432,0.262,0.0764,-1.120894,-0.0856898,2163.39,MAP3K11,mitogen-activated protein kinase kinase kinase 11,NS,False
27165,0.432,0.262,0.2401,1.120603,0.2691073,31.27,GLS2,glutaminase 2,NS,False
105372835,0.432,0.263,0.3409,-1.120069,-0.3818294,16.26,LOC105372835,,NS,False
100529855,0.432,0.263,0.2729,1.119836,0.3056236,17.29,ZNF625-ZNF20,ZNF625-ZNF20 readthrough (NMD candidate),NS,False
7568,0.432,0.263,0.2729,1.119836,0.3056236,17.29,ZNF20,zinc finger protein 20,NS,False
55425,0.432,0.263,0.0802,-1.119652,-0.0898081,970.1,GPALPP1,GPALPP motifs containing 1,NS,False
23588,0.432,0.263,0.0585,-1.119551,-0.0655194,1094.53,KLHDC2,kelch domain containing 2,NS,False
57692,0.433,0.263,0.0934,1.118987,0.10453,220.33,MAGEE1,MAGE family member E1,NS,False
105378248,0.433,0.263,0.2485,-1.118762,-0.2779699,45.3,LOC105378248,uncharacterized LOC105378248,NS,False
7317,0.433,0.263,0.0348,1.118776,0.0389233,17250.32,UBA1,ubiquitin like modifier activating enzyme 1,NS,False
9648,0.433,0.263,0.068,-1.118552,-0.0760602,1586.64,GCC2,GRIP and coiled-coil domain containing 2,NS,False
6876,0.433,0.263,0.134,1.118315,0.1498138,356.45,TAGLN,transgelin,NS,False
105374304,0.433,0.264,0.2849,1.118026,0.318503,21.49,LOC105374304,uncharacterized LOC105374304,NS,False
2004,0.433,0.264,0.0775,1.117875,0.0866444,3237.25,ELK3,ETS transcription factor ELK3,NS,False
154467,0.433,0.264,0.0956,-1.117797,-0.1068711,278.6,CCDC167,coiled-coil domain containing 167,NS,False
284930,0.433,0.264,0.2337,-1.117597,-0.2611443,47.23,EPIC1,epigenetically induced MYC interacting lncRNA 1,NS,False
79075,0.434,0.264,0.086,-1.11731,-0.0960677,1348.4,DSCC1,DNA replication and sister chromatid cohesion 1,NS,False
79830,0.434,0.264,0.1437,-1.117137,-0.1604834,1559.9,ZMYM1,zinc finger MYM-type containing 1,NS,False
113218500,0.434,0.264,0.0514,1.117142,0.0573739,1242.4,MIR10393,microRNA 10393,NS,False
9752,0.434,0.264,0.2853,-1.116841,-0.3185856,15.33,PCDHA9,protocadherin alpha 9,NS,False
653075,0.434,0.264,0.1065,-1.116744,-0.118981,165.06,GOLGA8T,golgin A8 family member T,NS,False
242,0.434,0.264,0.1249,1.116459,0.1394814,125.12,ALOX12B,"arachidonate 12-lipoxygenase, 12R type",NS,False
27315,0.434,0.264,0.0523,1.1163,0.0583651,1113.19,PGAP2,post-GPI attachment to proteins 2,NS,False
92815,0.434,0.264,0.132,1.115861,0.1472819,155.11,H2AC25,H2A clustered histone 25,NS,False
653720,0.434,0.265,0.1727,-1.115748,-0.1927107,52.36,GOLGA8M,golgin A8 family member M,NS,False
27440,0.434,0.265,0.0844,-1.115617,-0.0941711,2316.62,HDHD5,haloacid dehalogenase like hydrolase domain containing 5,NS,False
56931,0.434,0.265,0.0968,1.115563,0.1079822,1109.44,DUS3L,dihydrouridine synthase 3 like,NS,False
105378914,0.434,0.265,0.4504,1.115448,0.5023718,8.71,LOC105378914,uncharacterized LOC105378914,NS,False
55884,0.435,0.265,0.0799,-1.115157,-0.0891175,2637.65,WSB2,WD repeat and SOCS box containing 2,NS,False
23357,0.435,0.265,0.0681,-1.114812,-0.0759032,1555.54,ANGEL1,angel homolog 1,NS,False
107985228,0.435,0.265,0.2966,1.114728,0.3305823,16.55,LINC02803,long intergenic non-protein coding RNA 2803,NS,False
51780,0.435,0.265,0.0426,1.114019,0.0474567,6356.11,KDM3B,lysine demethylase 3B,NS,False
101928649,0.435,0.265,0.1361,-1.113989,-0.1516488,145.36,CTC-338M12.4,uncharacterized LOC101928649,NS,False
100287171,0.435,0.265,0.0705,-1.113959,-0.0785479,3932.6,WASHC1,WASH complex subunit 1,NS,False
100506083,0.435,0.265,0.1323,1.114028,0.1473419,133.8,DDX19A-DT,DDX19A divergent transcript,NS,False
201164,0.435,0.265,0.135,1.114049,0.150448,475.81,PLD6,phospholipase D family member 6,NS,False
6606,0.435,0.265,0.0602,1.113754,0.0670302,2897.04,SMN1,"survival of motor neuron 1, telomeric",NS,False
101928595,0.435,0.265,0.2403,-1.113687,-0.2676262,41.92,YPEL3-DT,YPEL3 divergent transcript,NS,False
100272228,0.435,0.266,0.1921,-1.11343,-0.2139322,181.87,EOLA2-DT,EOLA2 divergent transcript,NS,False
27019,0.436,0.266,0.2594,-1.113097,-0.2887117,75.55,DNAI1,dynein axonemal intermediate chain 1,NS,False
25949,0.436,0.266,0.0521,-1.112437,-0.0579935,1613.84,SYF2,SYF2 pre-mRNA splicing factor,NS,False
55471,0.436,0.266,0.0573,1.112502,0.0637718,1220.59,NDUFAF7,NADH:ubiquinone oxidoreductase complex assembly factor 7,NS,False
112268021,0.436,0.266,0.1574,1.112725,0.1751529,126.47,LOC112268021,,NS,False
9414,0.436,0.266,0.0526,1.112461,0.0584639,1618.81,TJP2,tight junction protein 2,NS,False
256158,0.436,0.266,0.195,-1.112555,-0.2169723,49.61,HMCN2,hemicentin 2,NS,False
100289410,0.436,0.266,0.4201,1.112615,0.4673545,24.06,MCF2L-AS1,MCF2L antisense RNA 1,NS,False
84844,0.436,0.266,0.0418,1.11253,0.0465051,1302.21,PHF5A,PHD finger protein 5A,NS,False
4700,0.436,0.266,0.0809,1.112835,0.090042,1576.09,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,NS,False
389834,0.436,0.266,0.1405,1.112648,0.1563565,625.84,LOC389834,ankyrin repeat domain 57 pseudogene,NS,False
22976,0.436,0.266,0.0818,1.11237,0.0909695,1380.36,PAXIP1,PAX interacting protein 1,NS,False
342346,0.436,0.266,0.3011,1.111919,0.3347854,15.14,C16orf96,chromosome 16 open reading frame 96,NS,False
64801,0.436,0.266,0.1666,1.111445,0.185139,127.37,ARV1,"ARV1 homolog, fatty acid homeostasis modulator",NS,False
3964,0.436,0.266,0.0542,1.11143,0.0601938,1802.37,LGALS8,galectin 8,NS,False
112,0.436,0.266,0.0742,1.111482,0.0824249,2350.19,ADCY6,adenylate cyclase 6,NS,False
9905,0.436,0.266,0.0563,1.111505,0.062531,4203.32,SGSM2,small G protein signaling modulator 2,NS,False
27292,0.436,0.266,0.0851,1.111266,0.0945412,1495.67,DIMT1,DIM1 rRNA methyltransferase and ribosome maturation factor,NS,False
22841,0.436,0.266,0.0657,-1.111254,-0.0729986,1144.7,RAB11FIP2,RAB11 family interacting protein 2,NS,False
105371225,0.436,0.266,0.3986,-1.111192,-0.4428958,13.43,LOC105371225,uncharacterized LOC105371225,NS,False
105374368,0.437,0.267,0.3878,1.110587,0.430637,11.18,LOC105374368,uncharacterized LOC105374368,NS,False
114915,0.437,0.267,0.0941,-1.110093,-0.1044955,651.44,EPB41L4A-AS1,EPB41L4A antisense RNA 1,NS,False
101928728,0.437,0.267,0.2876,1.110035,0.3192691,38.05,LOC101928728,uncharacterized LOC101928728,NS,False
105378035,0.437,0.267,0.332,-1.109885,-0.3685168,23.37,LOC105378035,uncharacterized LOC105378035,NS,False
345222,0.437,0.267,0.1012,1.109709,0.1122767,267.25,MSANTD1,Myb/SANT DNA binding domain containing 1,NS,False
27132,0.437,0.267,0.1255,1.109643,0.1392196,7425.02,CPNE7,copine 7,NS,False
106631781,0.437,0.267,0.1991,-1.10932,-0.2208767,1973.18,RNA18SN1,"RNA, 18S ribosomal N1",NS,False
283349,0.437,0.267,0.1248,1.109115,0.138435,4012.25,RASSF3,Ras association domain family member 3,NS,False
255919,0.438,0.268,0.0997,-1.108754,-0.1105035,516.69,CNEP1R1,CTD nuclear envelope phosphatase 1 regulatory subunit 1,NS,False
100130370,0.438,0.268,0.2795,-1.108802,-0.3098969,17.62,LINC03048,long intergenic non-protein coding RNA 3048,NS,False
6624,0.438,0.268,0.0871,-1.108646,-0.0965537,11182.14,FSCN1,fascin actin-bundling protein 1,NS,False
79684,0.438,0.268,0.1008,-1.108615,-0.1117359,1193.48,MSANTD2,Myb/SANT DNA binding domain containing 2,NS,False
114984,0.438,0.268,0.0845,-1.108513,-0.0936484,714.64,FLYWCH2,FLYWCH family member 2,NS,False
389549,0.438,0.268,0.1784,-1.1083,-0.1977543,100.71,FEZF1,FEZ family zinc finger 1,NS,False
100130172,0.438,0.268,0.2201,1.107946,0.2438274,32.74,FAM13B-AS1,FAM13B antisense RNA 1,NS,False
7284,0.438,0.268,0.0328,1.107971,0.0362996,11733.55,TUFM,"Tu translation elongation factor, mitochondrial",NS,False
23593,0.438,0.268,0.048,-1.107806,-0.0531311,1522.75,HEBP2,heme binding protein 2,NS,False
105374114,0.438,0.268,0.0875,1.107538,0.0968677,583.3,LOC105374114,uncharacterized LOC105374114,NS,False
151987,0.438,0.268,0.0468,1.107281,0.0518674,2920.4,PPP4R2,protein phosphatase 4 regulatory subunit 2,NS,False
51251,0.438,0.268,0.0525,1.107291,0.0581603,896.88,NT5C3A,"5'-nucleotidase, cytosolic IIIA",NS,False
79022,0.438,0.268,0.0584,1.106951,0.0646584,2764.77,TMEM106C,transmembrane protein 106C,NS,False
102724143,0.438,0.268,0.183,-1.106881,-0.2025792,48.01,LOC102724143,,NS,False
726,0.439,0.268,0.0992,1.106698,0.1097431,1188.71,CAPN5,calpain 5,NS,False
112268148,0.439,0.268,0.1207,1.106648,0.1336003,103.6,LOC112268148,uncharacterized LOC112268148,NS,False
6935,0.439,0.269,0.0967,-1.105957,-0.1069671,262.31,ZEB1,zinc finger E-box binding homeobox 1,NS,False
11238,0.439,0.269,0.1295,-1.105869,-0.1432565,85.21,CA5B,carbonic anhydrase 5B,NS,False
60490,0.439,0.269,0.1395,1.10576,0.1543062,420.28,PPCDC,phosphopantothenoylcysteine decarboxylase,NS,False
23333,0.439,0.269,0.0757,-1.105694,-0.0836744,7705.54,DPY19L1,dpy-19 like C-mannosyltransferase 1,NS,False
28955,0.439,0.269,0.0616,1.10561,0.0680633,720.09,DEXI,Dexi homolog,NS,False
56987,0.439,0.269,0.1131,-1.10534,-0.1249721,4624.1,BBX,BBX high mobility group box domain containing,NS,False
8924,0.439,0.269,0.0413,1.105321,0.0456717,7155.66,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2,NS,False
727800,0.439,0.269,0.0997,1.105093,0.1101699,357.78,RNF208,ring finger protein 208,NS,False
127602,0.439,0.269,0.0603,-1.10496,-0.0666295,652.68,DNAH14,dynein axonemal heavy chain 14,NS,False
23682,0.439,0.269,0.1212,-1.104758,-0.1339094,483.9,RAB38,"RAB38, member RAS oncogene family",NS,False
8479,0.439,0.269,0.1504,-1.104804,-0.166205,846.06,HIRIP3,HIRA interacting protein 3,NS,False
645332,0.439,0.269,0.0898,-1.104668,-0.099174,312.45,FAM86C2P,"family with sequence similarity 86, member A pseudogene",NS,False
145864,0.44,0.269,0.1426,-1.104549,-0.1575394,473.64,HAPLN3,hyaluronan and proteoglycan link protein 3,NS,False
109616964,0.44,0.269,0.3485,1.104427,0.3848768,10.65,SNORA22B,"small nucleolar RNA, H/ACA box 22B",NS,False
401720,0.44,0.269,0.292,1.104301,0.3224931,20.84,FIGNL2,fidgetin like 2,NS,False
55225,0.44,0.27,0.1268,-1.103967,-0.1399334,1931.04,RAVER2,"ribonucleoprotein, PTB binding 2",NS,False
646450,0.44,0.27,0.1456,1.103522,0.1606624,130.68,ARIH2OS,ARIH2 opposite strand lncRNA,NS,False
100874094,0.44,0.27,0.3433,1.103332,0.3787899,11.18,ZNF197-AS1,ZNF197 antisense RNA 1,NS,False
11284,0.44,0.27,0.0542,1.103106,0.0597744,1432.29,PNKP,polynucleotide kinase 3'-phosphatase,NS,False
3205,0.44,0.27,0.134,-1.102895,-0.1477978,1807.57,HOXA9,homeobox A9,NS,False
56006,0.441,0.27,0.0502,-1.102574,-0.0553073,1817.27,SMG9,SMG9 nonsense mediated mRNA decay factor,NS,False
55286,0.441,0.27,0.3197,1.101934,0.3523104,14.4,C4orf19,chromosome 4 open reading frame 19,NS,False
81704,0.441,0.271,0.4844,1.101403,0.5335346,8.43,DOCK8,dedicator of cytokinesis 8,NS,False
8030,0.441,0.271,0.0439,-1.101439,-0.0483243,3683.52,CCDC6,coiled-coil domain containing 6,NS,False
1340,0.441,0.271,0.0536,1.101482,0.0590684,3227.97,COX6B1,cytochrome c oxidase subunit 6B1,NS,False
7045,0.441,0.271,0.6004,1.101326,0.6612098,10.11,TGFBI,transforming growth factor beta induced,NS,False
11224,0.441,0.271,0.0697,1.101076,0.0767507,10652.43,RPL35,ribosomal protein L35,NS,False
100652748,0.441,0.271,0.0798,1.101094,0.0878252,352.56,TIMM23B,translocase of inner mitochondrial membrane 23 homolog B,NS,False
10175,0.441,0.271,0.0465,-1.101089,-0.0511827,3482.28,CNIH1,cornichon family AMPA receptor auxiliary protein 1,NS,False
10460,0.442,0.271,0.2163,-1.100367,-0.2380375,3806.38,TACC3,transforming acidic coiled-coil containing protein 3,NS,False
4729,0.442,0.271,0.0616,1.100176,0.0677584,3048.61,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,NS,False
401934,0.442,0.271,0.1795,1.0999,0.1974011,125.31,RNF223,ring finger protein 223,NS,False
79090,0.442,0.271,0.1211,-1.099804,-0.1331925,303.43,TRAPPC6A,trafficking protein particle complex subunit 6A,NS,False
150223,0.442,0.271,0.0779,1.099829,0.0856712,1544.69,YDJC,YdjC chitooligosaccharide deacetylase homolog,NS,False
84065,0.442,0.272,0.1181,1.099564,0.1298491,795.9,TMEM222,transmembrane protein 222,NS,False
164832,0.442,0.272,0.5082,1.09939,0.5587627,594.62,LONRF2,LON peptidase N-terminal domain and ring finger 2,NS,False
2822,0.442,0.272,0.0861,-1.09938,-0.0946209,526.41,GPLD1,glycosylphosphatidylinositol specific phospholipase D1,NS,False
3695,0.442,0.272,0.252,-1.099386,-0.2770988,70.31,ITGB7,integrin subunit beta 7,NS,False
374969,0.442,0.272,0.0898,-1.098776,-0.0986821,227.51,SVBP,small vasohibin binding protein,NS,False
779,0.442,0.272,0.3753,1.09875,0.4124017,9.76,CACNA1S,calcium voltage-gated channel subunit alpha1 S,NS,False
105376952,0.442,0.272,0.2622,-1.099223,-0.2882348,22.24,LOC105376952,replaced by ID 10533,NS,False
109617006,0.442,0.272,0.1633,1.09861,0.1793787,60.89,SNORA63B,"small nucleolar RNA, H/ACA box 63B",NS,False
729597,0.442,0.272,0.224,-1.098833,-0.2461896,88.9,SPDYE6,speedy/RINGO cell cycle regulator family member E6,NS,False
64425,0.442,0.272,0.0565,1.098844,0.0620412,1792.68,POLR1E,RNA polymerase I subunit E,NS,False
91373,0.442,0.272,0.1024,1.098897,0.112543,865.46,UAP1L1,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1,NS,False
5264,0.442,0.272,0.0809,1.098805,0.0888785,554.65,PHYH,phytanoyl-CoA 2-hydroxylase,NS,False
105378421,0.442,0.272,0.23,1.098943,0.2527454,29.72,PANK1-AS1,PANK1 antisense RNA 1,NS,False
100533195,0.442,0.272,0.1582,1.099129,0.1738434,51.38,FAM24B-CUZD1,FAM24B-CUZD1 readthrough,NS,False
107984390,0.442,0.272,0.304,-1.098956,-0.3341279,14.35,LOC107984390,uncharacterized LOC107984390,NS,False
